Course ID;Course Title;Is Paid;Price;Subscribers;Reviews;Lectures;Level;Duration;Publish Date;Subject,,,,,,
751094;The Complete Networking Fundamentals Course. Your CCNA start;TRUE;$19,00;174.277;36.539;729;All Levels;79.7 hours;2016-03-06;Cyber Security,,,,,
480530;Microsoft Excel: Step By Step Excel For Complete Beginners;FALSE;Free;10.762;285;22;Intermediate Level;1.5 hours;2015-04-30;Excel Basic,,,,,,
1496052;Cybersecurity in 90 Minutes;TRUE;$49,00;45.117;987;10;Beginner Level;1.5 hours;2018-01-10;Cyber Security,,,,,
2200642;Learning NGINX Web Server from Zero to Hero;TRUE;$19,00;41.120;309;29;Beginner Level;2.5 hours;2019-02-10;Cyber Security,,,,,
467382;Tips to help You Live a Better Life and Achieve Success;FALSE;Free;86.901;5.248;16;All Levels;55 mins;2015-04-07;Public Speaking,,,,,,
1337064;Mastering QuickBooks Online;TRUE;$69,00;24.254;6.868;35;All Levels;4.2 hours;2017-09-01;Business Finance,,,,,
1578230;Dart - Intermediate Course;TRUE;$24,00;72.806;1.263;28;All Levels;2.1 hours;2018-03-04;Cyber Security,,,,,
1553136;Public Speaking: Eliminate Verbal Tics, Uh, Um, Er, Ya Know;TRUE;$99,00;28.686;283;22;All Levels;46 mins;2018-02-14;Public Speaking,
3694744;Gatsby JS | Build a personal blog using gatsbyJS;TRUE;$19,00;76.713;222;52;All Levels;4.8 hours;2021-01-18;Web Development,,,,,
809432;P.O.W.E.R. : Proven Interview System to crack your DREAM job;TRUE;$189,00;57.482;401;13;Beginner Level;1.8 hours;2016-04-01;Public Speaking,,,,,
28258;User Experience (UX): The Ultimate Guide to Usability and UX;TRUE;$79,00;22.202;6.286;157;Intermediate Level;12.2 hours;2013-01-22;Graphic Design,,,,,
1691862;Front End Web Development Ultimate Guide 2022;TRUE;$199,00;507.552;8.954;690;Intermediate Level;91.3 hours;2018-05-25;Web Development,,,,,
2272732;Digishock 2.0: Learn Machine Learning in 2022 (No Coding);TRUE;$799,00;45.264;235;8;Beginner Level;57 mins;2019-05-06;Web Development,,,,,
2722434;Python Programming - From Basics to Advanced level [2022];TRUE;$74,00;316.275;6.170;41;All Levels;8 hours;2020-02-14;Web Development,,,,,
4511282;Method 333 To Learn & Strengthen Your Emotional Intelligence;TRUE;$84,00;14.917;62;23;Intermediate Level;2.4 hours;2022-02-20;Public Speaking,,,,,
3448288;Music Theory Comprehensive Complete: Parts 19,20, & 21;TRUE;$94,00;2.890;103;130;Intermediate Level;8.2 hours;2020-11-20;Musical Instruments,,,
865812;Goal Setting For Career, Business Plus Big Life Goal Setting;TRUE;$19,00;17.022;81;35;All Levels;1.9 hours;2016-06-13;Public Speaking,,,,
1341538;Master Hibernate and JPA with Spring Boot in 100 Steps;TRUE;$199,00;59.428;8.560;165;Beginner Level;13.8 hours;2017-09-06;Web Development,,,,,
788574;3ds max making of subway train;FALSE;Free;19.007;355;46;All Levels;6.7 hours;2016-03-15;Graphic Design,,,,,,
3323966;Fundamentals of Network Security;TRUE;$19,00;91.608;1.388;7;Intermediate Level;31 mins;2020-07-22;Cyber Security,,,,,
1959822;Start a business in 5 days with Shopify and ProductListGenie;FALSE;Free;26.567;523;31;Expert Level;1.6 hours;2018-11-07;Business Finance,,,,,,
1794901;LinkedIn Marketing, Lead Generation & B2B Sales for LinkedIn;TRUE;$189,00;24.605;5.557;40;All Levels;5.1 hours;2018-07-24;Business Finance,,,,
2968672;The Complete C Programming Course for Beginners;TRUE;$84,00;58.013;1.233;107;Intermediate Level;6.3 hours;2021-02-09;Web Development,,,,,
"2462776;""LinkedIn; Job Search; Job Hunting; Find A Job Course"";TRUE;$49",00;20.378;46;54;Beginner Level;2.5 hours;2019-07-19;Public Speaking,,,,,
1724692;Outstanding Customer Service - The Ultimate Guide!;TRUE;$199,00;33.589;248;16;Expert Level;2.5 hours;2018-05-31;Business Finance,,,,,
1738046;Logic Pro X Workflow Guide - Work Fast in Logic Pro X Course;TRUE;$99,00;3.822;119;30;All Levels;1.3 hours;2018-06-12;Musical Instruments,,,,,
1150986;Intro to Access - Microsoft Access Basics for Beginners;FALSE;Free;38.044;3.866;9;Intermediate Level;33 mins;2017-03-21;Excel Basic,,,,,,
994076;200+ SQL Interview Questions;TRUE;$99,00;18.068;2.377;45;All Levels;2.5 hours;2016-10-31;Excel Basic,,,,,
4050984;HTML CSS JavaScript projects;TRUE;$99,00;114.594;291;163;All Levels;26.4 hours;2021-05-17;Web Development,,,,,
767564;SAP BI/BW 7.4 Training;TRUE;$189,00;9.465;2.009;46;All Levels;7.9 hours;2016-02-21;Excel Basic,,,,,
4225018;Microsoft Office Complete Course | All in one MS Office;TRUE;$49,00;23.996;358;108;Expert Level;10.8 hours;2021-08-12;Excel Basic,,,,,
1245870;Complete Elasticsearch Masterclass with Logstash and Kibana;TRUE;$149,00;40.065;7.065;46;Intermediate Level;6.1 hours;2017-06-14;Web Development,,,,,
81534;Make Money from Home: How to Build an Online Business;TRUE;$19,00;226.211;5.600;24;Intermediate Level;11.4 hours;2013-08-22;Business Finance,,,,,
351110;Presentation Skills - Advanced: Speak Without Reading Notes;TRUE;$199,00;66.079;1.198;559;Intermediate Level;29.1 hours;2014-11-20;Public Speaking,,,,,
2858452;Artificial Neural Networks (ANN) with Keras in Python and R;TRUE;$19,00;156.512;864;81;All Levels;11 hours;2020-03-11;Web Development,,,,,
977438;Microsoft Excel - Data Analysis with Excel Pivot Tables;TRUE;$174,00;185.879;42.538;92;All Levels;6.8 hours;2017-01-05;Excel Basic,,,,,
636340;Master Data Management;FALSE;Free;35.084;2.981;7;All Levels;31 mins;2015-10-12;Business Finance,,,,,,
945390;How to Improve your Memory And Learning Skills;TRUE;$99,00;16.214;2.345;23;All Levels;2.9 hours;2016-10-18;Public Speaking,,,,,
2049239;MS Excel - Preparing an HR and Employee Dashboard;TRUE;$99,00;12.595;220;43;All Levels;5.7 hours;2018-11-27;Excel Basic,,,,,
1828060;Selenium Java Framework from Scratch;FALSE;Free;49.492;2.205;44;All Levels;10.9 hours;2018-08-22;Web Development,,,,,,
2355474;Smart Tips: Time Management & Productivity;TRUE;$119,00;24.818;8.044;67;All Levels;3 hours;2019-07-22;Public Speaking,,,,,
4166182;Songwriting Hit Mastery: Lyric Writing, Music Theory;TRUE;$94,00;4.631;778;76;All Levels;3.7 hours;2021-07-15;Musical Instruments,,,,
4212232;The Complete Python Network Programming Course for 2022;TRUE;$199,00;30.457;114;91;All Levels;11.8 hours;2021-08-02;Cyber Security,,,,,
1252484;Learn Bootstrap 4 Responsive Web Development;TRUE;$49,00;55.088;654;64;All Levels;4.7 hours;2017-07-25;Web Development,,,,,
777992;Logic Pro X - How To Make Beats;TRUE;$199,00;3.782;145;26;Expert Level;2.6 hours;2016-03-15;Musical Instruments,,,,,
4393210;The Complete Introduction to Online Course Creation;TRUE;$199,00;30.464;104;39;Beginner Level;7 hours;2021-11-12;Business Finance,,,,,
179174;How To Write A Business Plan And A Winning Business Model;TRUE;$49,00;27.839;2.214;138;Expert Level;7.2 hours;2014-03-11;Business Finance,,,,,
869812;The Ultimate Digital Painting Course - Beginner to Advanced;TRUE;$189,00;84.696;13.641;126;All Levels;27.1 hours;2019-07-25;Graphic Design,,,,,
366280;Java Database Connection: JDBC and MySQL;FALSE;Free;177.469;14.990;24;All Levels;1.4 hours;2014-12-28;Web Development,,,,,,
3856440;Introduction to Microsoft Word for Beginners to Intermediate;TRUE;$19,00;11.633;89;23;Beginner Level;2.3 hours;2021-03-13;Excel Basic,,,,,
431806;These 5 Excel Tricks Will Save Your Job;TRUE;$34,00;14.665;205;11;All Levels;33 mins;2015-03-05;Excel Basic,,,,,
989944;Song Science #3: How to Build Contemporary Song Forms;TRUE;$49,00;3.131;300;21;All Levels;1.4 hours;2016-11-01;Musical Instruments,,,,,
1351634;Adobe InDesign CC: Your Complete Guide to InDesign;TRUE;$19,00;247.102;3.243;53;All Levels;6.1 hours;2017-10-13;Graphic Design,,,,,
304702;Why are you alive? - Key Existential ideas;FALSE;Free;14.123;813;38;All Levels;2.4 hours;2014-11-02;Public Speaking,,,,,,
45229;Tech Basics: Cables & Connectors;FALSE;Free;69.528;2.697;13;All Levels;2.1 hours;2013-03-13;Cyber Security,,,,,,
3618254;How to Improvise Solos With Guitar Licks – Beginners;TRUE;$19,00;3.171;16;31;All Levels;2.2 hours;2020-11-19;Musical Instruments,,,,,
2334226;Internet and Web Development Fundamentals;TRUE;$99,00;138.764;1.289;62;Beginner Level;3.9 hours;2019-04-24;Web Development,,,,,
4252806;API Security Testing Guide by The XSS Rat;TRUE;$19,00;42.827;194;49;All Levels;4.9 hours;2021-08-20;Cyber Security,,,,,
2499720;DevOps Project - 2022: CI/CD with Jenkins Ansible Kubernetes;TRUE;$6,00;65.314;11.512;114;All Levels;6.3 hours;2019-08-22;Cyber Security,,,,,
1358570;Design Patterns in Java;TRUE;$99,00;44.675;7.084;123;Intermediate Level;10.5 hours;2017-11-29;Web Development,,,,,
3864344;Get Started on ADOBE AUDITION A Complete Beginners Tutorial;TRUE;$3,00;9.911;19;23;All Levels;2 hours;2021-02-21;Musical Instruments,,,,,
3565275;Spatial Analysis & Geospatial Data Science in Python;TRUE;$1,00;51.186;384;43;All Levels;4 hours;2020-10-14;Web Development,,,,,
1236480;Vue JS and Firebase:Build an iOS and Android chat app;TRUE;$199,00;144.365;284;92;Intermediate Level;9.8 hours;2019-07-24;Web Development,,,,,
3554273;WordPress for Absolute Beginners;TRUE;$119,00;97.334;919;23;All Levels;2.5 hours;2020-10-10;Web Development,,,,,
2339058;Secrets Of Psychology - Why People Do The Things They Do;TRUE;$199,00;62.107;808;25;All Levels;6 hours;2019-04-29;Public Speaking,,,,,
3686314;Learn Piano or Keyboard (Complete) - From Beginner to Pro;TRUE;$62,00;7.991;53;58;All Levels;3.5 hours;2021-04-06;Musical Instruments,,,,,
4317876;Piano Keyboard Lessons – Read music later, Piano Lessons now;TRUE;$24,00;7.602;23;10;All Levels;1.5 hours;2021-10-03;Musical Instruments,,,,
4044872;NodeJs REST APIs - Projects [Express + Swagger + MySQL];TRUE;$1,00;51.881;436;17;Beginner Level;4.7 hours;2021-05-16;Cyber Security,,,,,
1356010;Produce Music in 5 Minutes;FALSE;Free;5.876;143;6;Intermediate Level;42 mins;2017-09-21;Musical Instruments,,,,,,
4200736;Ableton Live 11: Sound Design Session I - Kicks;TRUE;$19,00;4.618;11;11;All Levels;1.2 hours;2021-07-26;Musical Instruments,,,,,
1923342;The Complete Personal Productivity Course - Business & Life;TRUE;$199,00;54.421;1.573;606;Beginner Level;29.3 hours;2018-09-26;Public Speaking,,,,,
395076;Sound Design with Sylenth;TRUE;$19,00;2.971;365;55;Beginner Level;8.1 hours;2015-02-10;Musical Instruments,,,,,
844332;Premiere Pro 101;FALSE;Free;50.005;1.853;6;All Levels;1 hour;2016-05-10;Cyber Security,,,,,,
2862896;Best Practices for Working Remotely;FALSE;Free;78.611;13.941;3;Beginner Level;30 mins;2020-03-10;Public Speaking,,,,,,
1010382;Basic Animation in Adobe After Effects;FALSE;Free;34.624;465;35;All Levels;1.2 hours;2017-03-30;Graphic Design,,,,,,
753174;Advanced SQL : SQL Expert Certification Preparation Course;TRUE;$199,00;35.629;5.053;146;All Levels;13.7 hours;2016-02-17;Cyber Security,,,,,
3303320;Excel Crash Course: Dashboards, Data Analysis & Heatmaps;TRUE;$199,00;18.460;268;31;All Levels;3 hours;2020-07-15;Excel Basic,,,,
882826;The Complete Python 3 Course: Beginner to Advanced!;TRUE;$189,00;576.595;23.217;147;All Levels;18.2 hours;2016-09-13;Web Development,,,,,
2853320;Microsoft Publisher Basics Guide 2022;TRUE;$199,00;34.112;121;13;All Levels;32 mins;2020-04-06;Excel Basic,,,,,
2184202;Audio Routing for iOS and Mac Based Operating Systems;FALSE;Free;3.101;30;5;Intermediate Level;31 mins;2019-01-30;Musical Instruments,,,,,,
3327006;Python Programming Complete Beginners Course Bootcamp 2022;TRUE;$19,00;57.538;782;76;All Levels;15.3 hours;2020-12-22;Web Development,,,,,
784544;HTML Introduction Course: Learn HTML in 2 hours!!!;FALSE;Free;47.009;2.042;28;All Levels;2.2 hours;2016-03-08;Web Development,,,,,,
1641538;Music Theory Comprehensive Complete: Part 10,11, & 12;TRUE;$119,00;12.655;348;128;All Levels;8.3 hours;2018-04-12;Musical Instruments,,,
832316;Google Advanced Search: Find Stuff Like a Boss;TRUE;$99,00;63.489;1.154;38;Beginner Level;1.4 hours;2016-05-10;Excel Basic,,,,,
1150920;Write Your First Rap Verse In Under An Hour!;FALSE;Free;9.738;541;17;Beginner Level;41 mins;2017-03-24;Musical Instruments,,,,,,
203556;SQL for NEWBS: Weekender Crash Course;TRUE;$199,00;69.767;14.637;51;Beginner Level;3.3 hours;2014-11-21;Business Finance,,,,,
2131244;AZ-104 Microsoft Azure Administrator Certification 2022;TRUE;$149,00;76.375;15.797;409;Beginner Level;25.1 hours;2019-01-10;Cyber Security,,,,,
3389606;Agile Software Testing - Methodologies and Approaches;TRUE;$49,00;15.329;202;28;Intermediate Level;1.7 hours;2020-09-09;Public Speaking,,,,,
1438722;Web Design Bootcamp : Design like a PRO;FALSE;Free;24.513;631;24;All Levels;2.4 hours;2018-03-03;Graphic Design,,,,,,
1262202;React Native Expo from Beginner to Pro :: Also with MeteorJS;TRUE;$29,00;39.733;884;63;Beginner Level;5.2 hours;2017-07-05;Web Development,,,,,
4263392;Learn Microsoft Publisher | Complete Microsoft Publisher;TRUE;$24,00;13.181;40;29;Intermediate Level;2.9 hours;2021-08-27;Excel Basic,,,,,
2652356;Neural Networks in Python: Deep Learning for Beginners;TRUE;$19,00;121.094;1.175;71;Expert Level;9.3 hours;2019-11-12;Web Development,,,,,
2226658;Learn Illustrator CC: Create Simple Flat Vector Characters;TRUE;$49,00;76.397;1.029;8;Intermediate Level;1.1 hours;2019-03-07;Graphic Design,,,,,
515802;Excel for the Absolute Beginner;TRUE;$49,00;12.992;242;27;All Levels;1 hour;2015-06-04;Excel Basic,,,,,
1057992;The Complete WordPress Aliexpress Dropship course;TRUE;$199,00;28.541;2.092;65;All Levels;4.3 hours;2017-02-09;Business Finance,,,,,
4008388;Learn Figma for UI UX Design (with a Design Project);FALSE;Free;17.996;942;5;All Levels;32 mins;2021-04-29;Graphic Design,,,,,,
2926876;Guitar Lessons for Beginners (In Hindi);FALSE;Free;3.256;87;23;Beginner Level;1.1 hours;2020-06-15;Musical Instruments,,,,,,
389310;SAP ABAP OO ALV with Real time examples;TRUE;$149,00;10.318;139;15;All Levels;1.6 hours;2015-01-27;Excel Basic,,,,,
2650928;Master Digital Product Design: UX Research & UI Design;TRUE;$199,00;28.556;6.172;168;All Levels;15.5 hours;2019-11-15;Graphic Design,,,,,
2779054;Video Editing with Avid Media Composer First for Beginners;TRUE;$199,00;66.532;236;15;Intermediate Level;34 mins;2020-05-01;Graphic Design,,,,,
1806370;Dropshipping with Wordpress: Create a Dropship Business Fast;TRUE;$59,00;34.718;110;23;All Levels;2.3 hours;2018-10-11;Business Finance,,,,,
2648332;Time Management Methods Toolkit Course;TRUE;$149,00;20.966;238;40;Intermediate Level;3.9 hours;2019-11-14;Public Speaking,,,,,
2059535;Azure Architect Technologies;TRUE;$149,00;54.654;9.951;320;All Levels;27.5 hours;2018-12-05;Cyber Security,,,,,
4146768;SAP S/4HANA for Beginner: Learn SAP Overview 2022;TRUE;$29,00;10.082;1.220;113;All Levels;6.9 hours;2021-07-06;Excel Basic,,,,,
2779762;DevOps , CI/CD(Continuous Integration/Delivery for Beginners;TRUE;$99,00;66.122;25.124;13;All Levels;55 mins;2020-01-28;Web Development,,,,
2591908;Azure DevOps Fundamentals for Beginners;TRUE;$189,00;78.001;21.677;46;Beginner Level;3.4 hours;2019-11-16;Cyber Security,,,,,
1693852;Ultimate Guitar Lessons for Online Beginners;FALSE;Free;3.139;33;24;All Levels;2 hours;2018-06-12;Musical Instruments,,,,,,
2275853;How to build a Powerful Memory;TRUE;$19,00;24.745;908;9;All Levels;1.1 hours;2019-03-21;Public Speaking,,,,,
1163182;Ultimate Live Sound School (1st Edition);TRUE;$149,00;4.505;1.278;19;Expert Level;4.7 hours;2018-02-08;Musical Instruments,,,,,
2086348;Complete Python Programming-Python Basics to Advanced Python;TRUE;$199,00;48.693;1.753;99;All Levels;7.3 hours;2019-01-12;Web Development,,,,,
1024722;Music Production I - Learn to be a Music Producer!;TRUE;$199,00;7.546;1.636;122;Beginner Level;8.9 hours;2016-12-14;Musical Instruments,,,,,
4132050;The Complete Automation PyTest Course for 2022;TRUE;$199,00;37.110;162;64;Beginner Level;9 hours;2021-06-21;Cyber Security,,,,,
1109980;Cyber Security Threat Intelligence Researcher Preview;FALSE;Free;41.467;1.699;16;All Levels;1.7 hours;2017-02-28;Cyber Security,,,,,,
673654;Become a Product Manager | Learn the Skills & Get the Job;TRUE;$189,00;192.396;45.957;146;Beginner Level;12.9 hours;2016-03-17;Business Finance,,,,,
1258718;Introduction to Ear Training;FALSE;Free;11.108;218;15;All Levels;1.1 hours;2017-06-21;Musical Instruments,,,,,,
2444098;Data Analysis & Statistics: practical course for beginners;TRUE;$549,00;60.601;544;94;Beginner Level;7.7 hours;2019-12-07;Business Finance,,,,,
1065178;Make a custom ringtone with your iPad in 15 minutes for free;FALSE;Free;3.942;39;13;All Levels;47 mins;2017-03-22;Musical Instruments,,,,,,
1358460;Microsoft Server 2012 R2 - Intermediate Hands-on Training;TRUE;$19,00;32.145;213;52;Beginner Level;8 hours;2017-09-27;Cyber Security,,,,,
182246;Music Theory;TRUE;$49,00;4.020;758;166;All Levels;5.1 hours;2014-05-29;Musical Instruments,,,,,
1230472;Finish It! Motivation & Processes For Video Game Development;TRUE;$94,00;18.309;1.184;69;Beginner Level;7.7 hours;2017-12-12;Public Speaking,,,,,
2371622;Fiverr: How To Start Freelancing Career With Fiverr;TRUE;$199,00;43.461;409;11;All Levels;53 mins;2019-05-21;Business Finance,,,,,
1298780;Statistics for Data Science and Business Analysis;TRUE;$149,00;154.017;33.604;92;All Levels;4.9 hours;2017-07-28;Web Development,,,,,
963844;Editing Mastery: How To Edit Writing To Perfection;TRUE;$199,00;33.623;5.139;59;All Levels;6.5 hours;2016-10-16;Business Finance,,,,,
1321172;Ansible for Network Engineers: Quick Start GNS3 & Ansible;TRUE;$39,00;77.029;3.607;82;All Levels;5 hours;2017-08-16;Cyber Security,,,,,
924958;SAP Lumira - Building Data Visualizations from Scratch;FALSE;Free;18.943;991;16;Intermediate Level;1.2 hours;2016-08-21;Excel Basic,,,,,,
4455084;Life Coaching: ZERO TO HERO Life Coach certificate Course;TRUE;$99,00;17.234;51;108;All Levels;5 hours;2022-01-01;Public Speaking,,,,,
1524424;Synthesis with Propellerhead Reason - Europa;TRUE;$49,00;4.037;68;20;Intermediate Level;4.6 hours;2018-02-01;Musical Instruments,,,,,
1670116;AWS Certified Cloud Practitioner: 6 Full Practice Exams 2022;TRUE;$34,00;116.782;25.090;0;Expert Level;1 hour;2018-04-30;Cyber Security,,,,,
421540;eBay Selling BootCamp: Start selling on eBay like a Boss;TRUE;$199,00;23.556;168;61;Beginner Level;4.5 hours;2015-02-15;Business Finance,,,,,
1364336;Negotiation Fundamentals: How To Negotiate Effectively;TRUE;$129,00;14.639;3.259;37;All Levels;1.4 hours;2017-10-05;Public Speaking,,,,,
948310;Alibaba Newbies: Import & Export Guide for Beginners;TRUE;$59,00;24.853;221;12;All Levels;1 hour;2016-12-03;Business Finance,,,,,
1562780;Learn 3DS Max: Low Poly Sword;TRUE;$49,00;35.044;143;12;Beginner Level;1.4 hours;2018-02-28;Graphic Design,,,,,
1430746;The Complete Web Developer in 2022: Zero to Mastery;TRUE;$199,00;195.870;57.054;399;All Levels;38.6 hours;2017-12-21;Web Development,,,,,
1013558;Pure Pentatonic Power: Rock and Blues Lead Guitar Course;TRUE;$189,00;5.618;628;22;All Levels;3.2 hours;2016-11-27;Musical Instruments,,,,,
1119356;Emotional Intelligence: Master Anxiety, Fear, & Emotions;TRUE;$129,00;58.640;13.031;50;Beginner Level;6.8 hours;2017-02-28;Public Speaking,,,
384442;Maximize your Organisational Skills using Excel Sheets;TRUE;$19,00;23.167;500;21;Intermediate Level;45 mins;2015-01-04;Excel Basic,,,,,
4543666;Complete Excel Megacourse: Beginner to Expert;TRUE;$19,00;16.074;135;96;Beginner Level;14.4 hours;2022-02-19;Excel Basic,,,,,
772618;Learn Object Oriented PHP By Building a Complete Website;TRUE;$19,00;112.971;7.803;33;All Levels;4.5 hours;2016-03-01;Web Development,,,,,
2337812;Learn PHP - For Beginners;TRUE;$99,00;191.585;1.949;30;Beginner Level;1.8 hours;2019-04-27;Web Development,,,,,
3433626;Make Money From Home: 45 Work From Home Opportunities;TRUE;$199,00;104.807;1.064;7;All Levels;51 mins;2020-08-25;Business Finance,,,,,
1594488;Blockchain A-Z™: Learn How To Build Your First Blockchain;TRUE;$199,00;107.048;19.128;104;All Levels;14.7 hours;2018-03-24;Business Finance,,,,,
1691474;Entrepreneurship 101 - From Idea to Launch (And Beyond);TRUE;$199,00;38.315;539;42;Intermediate Level;4.2 hours;2018-05-31;Business Finance,,,,,
48023;How To Make App For Iphone, Android, Kindle Without Coding;TRUE;$19,00;53.131;433;47;All Levels;6.8 hours;2013-04-01;Web Development,,,
1470810;The Modern JavaScript Bootcamp;TRUE;$84,00;49.276;12.556;155;All Levels;29.6 hours;2018-04-09;Web Development,,,,,
2355488;Project Management Fundamentals;TRUE;$99,00;34.610;14.666;32;All Levels;2.4 hours;2020-03-31;Business Finance,,,,,
3086270;Microsoft PowerPoint Essentials|PowerPoint 2016 Presentation;TRUE;$199,00;22.327;314;45;Intermediate Level;4.5 hours;2020-05-13;Excel Basic,,,,,
484894;2D Game Art for Non-Artists;FALSE;Free;57.275;1.893;12;Beginner Level;2.2 hours;2015-04-26;Graphic Design,,,,,,
1486688;Illustrator CC 2018: Fundamentals For Beginners + 5 Projects;TRUE;$189,00;35.207;468;49;Beginner Level;3.2 hours;2018-01-10;Graphic Design,,,,,
1218586;The Advanced Web Developer Bootcamp;TRUE;$199,00;76.421;9.093;405;Beginner Level;34.2 hours;2017-09-26;Web Development,,,,,
2433278;Basic Computer Course - Windows 7/10 - IT & Desktop Support;TRUE;$59,00;41.905;1.177;16;All Levels;31 mins;2019-07-08;Cyber Security,,,,,
4218404;Complete Adobe Animate Megacourse: Beginner to Expert;TRUE;$19,00;30.410;262;22;All Levels;12.1 hours;2021-08-03;Graphic Design,,,,,
594242;Leadership Skills Mastery Vol. 1: Leadership for 2022;TRUE;$199,00;17.529;614;41;All Levels;3.9 hours;2015-10-26;Public Speaking,,,,,
200994;Business Development For Startups and Tech Companies;TRUE;$189,00;35.195;2.037;61;All Levels;30.7 hours;2014-04-28;Business Finance,,,,,
295503;Master Google Sheets (and see why it's better than Excel);TRUE;$174,00;24.449;6.300;48;All Levels;2.8 hours;2015-03-22;Excel Basic,,,,,
3817820;Beginner Guitar Lessons: Learn Guitar - The Complete Guide;TRUE;$39,00;6.337;89;56;Intermediate Level;5.4 hours;2021-02-08;Musical Instruments,,,,,
1514258;Adobe Illustrator CC - Essentials Training Course;TRUE;$199,00;89.881;22.243;46;All Levels;9.5 hours;2018-02-24;Graphic Design,,,,,
2915764;Mastering Microsoft Excel - Essential Training for all;TRUE;$99,00;65.583;1.361;32;All Levels;3.5 hours;2020-04-05;Excel Basic,,,,,
2213446;Mastering Melodyne (How To Tune Your Vocals);FALSE;Free;5.244;69;6;All Levels;1.6 hours;2019-02-14;Musical Instruments,,,,,,
470406;PL/SQL by Example - Beginner to Advanced PL/SQL;TRUE;$199,00;38.540;8.763;103;All Levels;5.7 hours;2015-07-07;Excel Basic,,,,,
1078522;React JS Web Development - The Essentials Bootcamp;TRUE;$59,00;68.750;5.398;133;Intermediate Level;10.8 hours;2017-01-19;Web Development,,,,,
1004782;Learn Cinema 4D: Low Poly Tree;TRUE;$49,00;26.605;133;11;All Levels;46 mins;2016-11-09;Graphic Design,,,,,
4223486;CompTIA Network+ (N10-008) Full Course & Practice Exam;TRUE;$199,00;31.065;5.438;179;All Levels;26.1 hours;2021-09-20;Cyber Security,,,,,
4570618;Time Management for Personal & Professional Productivity;TRUE;$99,00;15.006;100;77;Beginner Level;2.7 hours;2022-03-04;Public Speaking,,,,,
10723;Adobe Flash CS5.5 for Beginners;FALSE;Free;95.977;488;148;All Levels;10.6 hours;2011-11-03;Graphic Design,,,,,,
760210;Build an Advanced Keylogger using C++ for Ethical Hacking!;TRUE;$199,00;114.406;2.130;35;All Levels;7.3 hours;2016-02-12;Cyber Security,,,,,
762374;Guitar Lessons - String Bending And Vibrato Essentials;FALSE;Free;9.596;77;5;All Levels;1.1 hours;2016-02-15;Musical Instruments,,,,,,
1742440;Mixing & Mastering with Presonus Studio One;TRUE;$99,00;3.988;706;37;Beginner Level;3.6 hours;2018-06-28;Musical Instruments,,,,,
1136646;Master MongoDB, the NOSQL leader with Clarity and Confidence;FALSE;Free;49.640;1.076;77;Expert Level;11.9 hours;2017-03-23;Web Development,,,,,
2761020;A Practical Guide To Learn Photoshop From Scratch;TRUE;$149,00;21.418;183;11;Beginner Level;34 mins;2020-01-17;Graphic Design,,,,,
1344674;Music Production in Logic Pro X : Film Music Composition;TRUE;$119,00;7.849;235;32;All Levels;4.5 hours;2017-10-28;Musical Instruments,,,,,
3779864;Ecommerce - Dropshipping Product Online FREE NO MONTHLY COST;TRUE;$1,00;29.008;166;17;Intermediate Level;1.7 hours;2021-01-22;Business Finance,,,,,
4202336;Object Oriented Programming in C++  &  Interview Preparation;FALSE;Free;109.654;1.400;21;All Levels;2 hours;2021-07-30;Web Development,,,,,,
1854668;The Complete Storytelling Course for Speaking & Presenting;TRUE;$199,00;39.916;3.659;602;All Levels;29.1 hours;2018-08-16;Business Finance,,,,,
3577111;Google Slides Presentation Using Canva For Non-Designers;TRUE;$39,00;12.358;47;19;All Levels;1.4 hours;2020-10-23;Excel Basic,,,,,
2400996;Decision Trees, Random Forests, AdaBoost & XGBoost in Python;TRUE;$29,00;115.842;713;66;All Levels;7.2 hours;2019-06-09;Business Finance,,,
52457;The Logo Design Process From Start To Finish;TRUE;$129,00;35.209;1.149;55;Beginner Level;6.8 hours;2013-09-24;Graphic Design,,,,,
56820;How to DRAFT a Business Plan?;TRUE;$19,00;22.109;117;11;Beginner Level;1.2 hours;2013-05-30;Business Finance,,,,,
3087414;Time Management And Goal Planning: The Productivity Combo;TRUE;$49,00;81.794;1.461;13;Intermediate Level;57 mins;2020-06-28;Public Speaking,,,,,
4067206;Blockchain Mastery 2023 | Infrastructure of Web3 & Crypto;TRUE;$99,00;28.358;108;12;Beginner Level;1.3 hours;2021-05-22;Business Finance,,,,,
1692094;Learn the Python 3 Programming Language;TRUE;$149,00;48.638;560;52;Beginner Level;4.6 hours;2018-10-23;Web Development,,,,,
2974506;Harmony and theory for intermediate guitar players;TRUE;$19,00;2.994;44;37;All Levels;2 hours;2020-04-22;Musical Instruments,,,,,
2708762;Adobe Photoshop App Design Basics Guide;TRUE;$199,00;21.766;78;32;All Levels;2.2 hours;2020-01-24;Graphic Design,,,,,
3238971;The Complete Personal Networking Course: Networking Mastery;TRUE;$199,00;45.270;125;74;Beginner Level;3.4 hours;2020-08-22;Public Speaking,,,,,
2630202;Voice-Over/Voice Acting happens Automatically - Amazon Polly;TRUE;$199,00;3.988;15;81;All Levels;7.5 hours;2020-10-27;Musical Instruments,,,,,
137144;Public Speaking and Presentations Pro: No Beginners Allowed!;TRUE;$199,00;22.381;3.888;14;Intermediate Level;4.3 hours;2013-12-23;Business Finance,,,,,
